,map_trx_state,map__trx_dist,map_trx_years,map_trx_qtr,map_trx_amount,map_trx_count
9320,andhra pradesh,visakhapatnam ,2022,2,193242841582.14285,101387402
9321,andhra pradesh,prakasam ,2022,2,90435082545.97766,36163507
9322,andhra pradesh,anantapur ,2022,2,102138758015.76915,46099366
9323,andhra pradesh,ysr ,2022,2,87601310069.59737,33154559
9324,andhra pradesh,west godavari ,2022,2,107973244960.42824,44409239
9325,andhra pradesh,kurnool ,2022,2,92409350855.50198,40165692
9326,andhra pradesh,hittoor ,2022,2,136435445124.75616,67507661
9327,andhra pradesh,guntur ,2022,2,147098141568.7623,66315749
9328,andhra pradesh,krishna ,2022,2,163997729295.93134,73525814
9329,andhra pradesh,east godavari ,2020,4,58732615663.118416,25989490
9330,andhra pradesh,kakulam ,2020,4,25222520275.27882,11092184
9331,andhra pradesh,psr nellore ,2020,4,49115443663.37911,20934374
9332,andhra pradesh,vizianagaram ,2020,4,24094847668.445065,10580824
9333,andhra pradesh,visakhapatnam ,2020,4,91879823025.40399,46551467
9334,andhra pradesh,prakasam ,2020,4,41852443493.515396,16176867
9335,andhra pradesh,anantapur ,2020,4,49732610814.26222,20996384
9336,andhra pradesh,ysr ,2020,4,42572974713.44026,15676878
9337,andhra pradesh,west godavari ,2020,4,40310975762.603455,15674762
9338,andhra pradesh,kurnool ,2020,4,44718203115.22612,18737323
9339,andhra pradesh,hittoor ,2020,4,61505711149.79541,29590411
9340,andhra pradesh,guntur ,2020,4,60641872021.25432,26136538
9341,andhra pradesh,krishna ,2020,4,64461504667.60723,27981050
9342,andhra pradesh,east godavari ,2020,1,21854701379.428688,11346242
9343,andhra pradesh,kakulam ,2020,1,9777575594.177538,4835092
9344,andhra pradesh,psr nellore ,2020,1,15387829694.446861,7430247
9345,andhra pradesh,vizianagaram ,2020,1,9879174240.920494,5042066
9346,andhra pradesh,visakhapatnam ,2020,1,48809747614.678894,27115031
9347,andhra pradesh,prakasam ,2020,1,14169104764.526735,6318396
9348,andhra pradesh,anantapur ,2020,1,17864325752.82528,8466129
9349,andhra pradesh,ysr ,2020,1,14059924636.819912,6031255
9350,andhra pradesh,west godavari ,2020,1,12995834340.716236,5919670
9351,andhra pradesh,kurnool ,2020,1,17022710311.813046,8246869
9352,andhra pradesh,hittoor ,2020,1,23441848567.344193,13257740
9353,andhra pradesh,guntur ,2020,1,22992734620.64621,11493331
9354,andhra pradesh,krishna ,2020,1,24481702770.71471,12175289
9355,andhra pradesh,east godavari ,2020,3,39300043804.75851,17972431
9356,andhra pradesh,kakulam ,2020,3,18029574581.337425,8286289
9357,andhra pradesh,psr nellore ,2020,3,39128324534.03022,16468209
9358,andhra pradesh,vizianagaram ,2020,3,17567816576.501263,8236703
9359,andhra pradesh,visakhapatnam ,2020,3,67628440368.111465,34421299
9360,andhra pradesh,prakasam ,2020,3,31221704852.44969,12266310
9361,andhra pradesh,anantapur ,2020,3,34102037972.65785,14447683
9362,andhra pradesh,ysr ,2020,3,32037007334.12973,11934653
9363,andhra pradesh,west godavari ,2020,3,25408608725.754295,10412351
9364,andhra pradesh,kurnool ,2020,3,32529351107.17173,13243292
9365,andhra pradesh,hittoor ,2020,3,42811566246.16463,20501863
9366,andhra pradesh,guntur ,2020,3,42531195809.75448,17601395
9367,andhra pradesh,krishna ,2020,3,44788458672.084435,19110457
9368,andhra pradesh,east godavari ,2020,2,26319906327.32029,13130334
9369,andhra pradesh,kakulam ,2020,2,12153650076.875832,6425515
9370,andhra pradesh,psr nellore ,2020,2,20665376460.772232,9454274
9371,andhra pradesh,vizianagaram ,2020,2,12819344389.545382,6690313
9372,andhra pradesh,visakhapatnam ,2020,2,48293889917.41437,25300401
9373,andhra pradesh,prakasam ,2020,2,19846026726.904335,8844580
9374,andhra pradesh,anantapur ,2020,2,22094006659.412506,10473739
9375,andhra pradesh,ysr ,2020,2,19597207268.132023,8033609
9376,andhra pradesh,west godavari ,2020,2,16585866855.159784,7273096
9377,andhra pradesh,kurnool ,2020,2,22419372061.805172,9821381
9378,andhra pradesh,hittoor ,2020,2,27361300300.01902,14848197
9379,andhra pradesh,guntur ,2020,2,27463593607.839108,12308707
9380,andhra pradesh,krishna ,2020,2,26964149095.366295,12313709
9381,andhra pradesh,east godavari ,2018,4,4652624623.436675,3052762
9382,andhra pradesh,kakulam ,2018,4,1870278609.504549,1252807
9383,andhra pradesh,psr nellore ,2018,4,3293448556.9734454,1814997
9384,andhra pradesh,vizianagaram ,2018,4,1817673252.5417767,1386787
9385,andhra pradesh,visakhapatnam ,2018,4,7366635864.849373,4791421
9386,andhra pradesh,prakasam ,2018,4,3255254226.03728,1692862
9387,andhra pradesh,anantapur ,2018,4,3975878156.329829,2286391
9388,andhra pradesh,ysr ,2018,4,3252340063.2478595,1732527
9389,andhra pradesh,west godavari ,2018,4,3237504255.4632454,1688482
9390,andhra pradesh,kurnool ,2018,4,3626544852.4069242,2508530
9391,andhra pradesh,hittoor ,2018,4,4979093890.223491,3166201
9392,andhra pradesh,guntur ,2018,4,4730251217.696959,2546620
9393,andhra pradesh,krishna ,2018,4,5416251838.130407,2839161
9394,andhra pradesh,east godavari ,2018,1,1235785515.5997267,943935
9395,andhra pradesh,kakulam ,2018,1,587778028.9183557,458921
9396,andhra pradesh,psr nellore ,2018,1,676643237.8069417,531612
9397,andhra pradesh,vizianagaram ,2018,1,505783445.78162,420990
9398,andhra pradesh,visakhapatnam ,2018,1,1749966196.5049946,1256469
9399,andhra pradesh,prakasam ,2018,1,748990775.8676485,534757
9400,andhra pradesh,anantapur ,2018,1,788830646.0324218,638664
9401,andhra pradesh,ysr ,2018,1,681481931.0936775,487333
9402,andhra pradesh,west godavari ,2018,1,853547668.7532666,577090
9403,andhra pradesh,kurnool ,2018,1,764905298.7350456,679623
9404,andhra pradesh,hittoor ,2018,1,1009621878.0870512,830324
9405,andhra pradesh,guntur ,2018,1,1108686589.0266829,815932
9406,andhra pradesh,krishna ,2018,1,1284255179.6156201,863935
9407,andhra pradesh,east godavari ,2018,3,3551247095.307447,3226907
9408,andhra pradesh,kakulam ,2018,3,1318322236.598471,1073883
9409,andhra pradesh,psr nellore ,2018,3,2215938596.185108,1308890
9410,andhra pradesh,vizianagaram ,2018,3,1163546006.895916,970132
9411,andhra pradesh,visakhapatnam ,2018,3,4821892253.393524,3394576
9412,andhra pradesh,prakasam ,2018,3,2346453445.483843,1319651
9413,andhra pradesh,anantapur ,2018,3,2681787750.464165,1815215
9414,andhra pradesh,ysr ,2018,3,2235904512.2542048,1557444
9415,andhra pradesh,west godavari ,2018,3,2309078492.8058147,1431282
9416,andhra pradesh,kurnool ,2018,3,2908389261.539773,2921189
9417,andhra pradesh,hittoor ,2018,3,3283517630.720593,2297429
9418,andhra pradesh,guntur ,2018,3,3127764663.180438,1912529
9419,andhra pradesh,krishna ,2018,3,3754202654.3844614,2396934
9420,andhra pradesh,east godavari ,2018,2,2168914928.4239016,1221677
9421,andhra pradesh,kakulam ,2018,2,929392017.3670053,559868
9422,andhra pradesh,psr nellore ,2018,2,1542057934.0108962,780454
9423,andhra pradesh,vizianagaram ,2018,2,811711367.5080048,529588
9424,andhra pradesh,visakhapatnam ,2018,2,2987853607.2939095,1641192
9425,andhra pradesh,prakasam ,2018,2,1571167562.1276276,739991
9426,andhra pradesh,anantapur ,2018,2,1690366079.0557928,937023
9427,andhra pradesh,ysr ,2018,2,1415500367.6861844,690842
9428,andhra pradesh,west godavari ,2018,2,1688025212.3045945,786033
9429,andhra pradesh,kurnool ,2018,2,1531888665.6843233,968439
9430,andhra pradesh,hittoor ,2018,2,1990419125.8937118,1185723
9431,andhra pradesh,guntur ,2018,2,2108475811.7859967,1088101
9432,andhra pradesh,krishna ,2018,2,2448141593.4919834,1224987
9433,andhra pradesh,east godavari ,2024,1,306324309402.0,179489444
9434,andhra pradesh,kakulam ,2024,1,118669200655.0,66267698
9435,andhra pradesh,psr nellore ,2024,1,190803645040.0,108549115
9436,andhra pradesh,vizianagaram ,2024,1,105672797741.0,61170983
9437,andhra pradesh,visakhapatnam ,2024,1,363341573689.0,238418938
9438,andhra pradesh,prakasam ,2024,1,187480623851.0,99550457
9439,andhra pradesh,anantapur ,2024,1,212681689201.0,125240418
9440,andhra pradesh,ysr ,2024,1,190227479302.0,94211451
9441,andhra pradesh,west godavari ,2024,1,228733104931.0,127602250
9442,andhra pradesh,kurnool ,2024,1,204805909023.0,115036343
9443,andhra pradesh,hittoor ,2024,1,289620567340.0,179903083
9444,andhra pradesh,guntur ,2024,1,297371276946.0,173636233
9445,andhra pradesh,krishna ,2024,1,316993492628.0,186352072
9446,chhattisgarh,hamtari ,2021,4,2301060133.8491325,1248118
9447,chhattisgarh,korba ,2021,4,6967488786.247881,4813732
9448,chhattisgarh,urajpur ,2021,4,2695737530.090952,1620479
9449,chhattisgarh,baloda bazar ,2021,4,4125753409.5956497,2428335
9450,chhattisgarh,ukma ,2021,4,1315468404.9234624,491853
9451,chhattisgarh,aigarh ,2021,4,8118529781.855951,4987956
9452,chhattisgarh,janjgir champa ,2021,4,7509616301.088512,4713652
9453,chhattisgarh,jashpur ,2021,4,2398549912.2386475,1283197
9454,chhattisgarh,balod ,2021,4,2124024724.5642636,1261829
9455,chhattisgarh,kabirdham ,2021,4,1936737122.9796457,1224202
9456,chhattisgarh,urguja ,2021,4,4648918490.631775,2774724
9457,chhattisgarh,antewada ,2021,4,1425704987.1647797,666756
9458,chhattisgarh,gariyaband ,2021,4,1432175557.522806,845852
9459,chhattisgarh,urg ,2021,4,14816073916.178635,10300130
9460,chhattisgarh,ajnandgaon ,2021,4,4944916181.246885,2897306
9461,chhattisgarh,aipur ,2021,4,36279287404.820206,23353982
9462,chhattisgarh,narayanpur ,2021,4,489068703.1568668,240761
9463,chhattisgarh,kanker ,2021,4,2662476374.1382093,1324064
9464,chhattisgarh,korea ,2021,4,2738248456.4006133,1688351
9465,chhattisgarh,mungeli ,2021,4,1492676825.6655662,870531
9466,chhattisgarh,bilaspur ,2021,4,11326296354.842558,7784221
9467,chhattisgarh,balrampur ,2021,4,2575260752.0334625,1247713
9468,chhattisgarh,bijapur ,2021,4,1378643772.5967786,614833
9469,chhattisgarh,bemetara ,2021,4,1829091197.081568,1010707
9470,chhattisgarh,bastar ,2021,4,3398738422.638014,1879817
9471,chhattisgarh,kondagaon ,2021,4,1443085278.5441618,820093
9472,chhattisgarh,mahasamund ,2021,4,4025481736.715737,2324300
9473,chhattisgarh,hamtari ,2021,1,1207143038.1613414,616731
9474,chhattisgarh,korba ,2021,1,3547673112.829475,2152362
9475,chhattisgarh,urajpur ,2021,1,1463328896.6740713,737441
9476,chhattisgarh,baloda bazar ,2021,1,2084677637.5493598,1102370
9477,chhattisgarh,ukma ,2021,1,681369447.0794361,226511
9478,chhattisgarh,aigarh ,2021,1,4233022686.648001,2237708
9479,chhattisgarh,janjgir champa ,2021,1,4086540675.2864065,2237748
9480,chhattisgarh,jashpur ,2021,1,1265771754.067021,587229
9481,chhattisgarh,balod ,2021,1,1132187020.9628415,645219
9482,chhattisgarh,kabirdham ,2021,1,968261725.3060706,571899
9483,chhattisgarh,urguja ,2021,1,2299690489.1146884,1195343
9484,chhattisgarh,antewada ,2021,1,786274768.7264975,315403
9485,chhattisgarh,gariyaband ,2021,1,770501929.6385391,396818
9486,chhattisgarh,urg ,2021,1,7697855739.555681,5455260
9487,chhattisgarh,ajnandgaon ,2021,1,2509162848.912773,1390205
9488,chhattisgarh,aipur ,2021,1,17249749779.092148,10625343
9489,chhattisgarh,narayanpur ,2021,1,243552618.44345498,109993
9490,chhattisgarh,kanker ,2021,1,1482694763.8975682,619999
9491,chhattisgarh,korea ,2021,1,1498312909.9027839,796358
9492,chhattisgarh,mungeli ,2021,1,750343760.2255621,383383
9493,chhattisgarh,bilaspur ,2021,1,5548981180.581255,3400745
9494,chhattisgarh,balrampur ,2021,1,1498078490.3852754,597667
9495,chhattisgarh,bijapur ,2021,1,770612635.6192801,291788
9496,chhattisgarh,bemetara ,2021,1,943164752.8279293,518166
9497,chhattisgarh,bastar ,2021,1,1693715519.2819068,779252
9498,chhattisgarh,kondagaon ,2021,1,776775266.3840878,360985
9499,chhattisgarh,mahasamund ,2021,1,2220399814.3984013,1084511
9500,chhattisgarh,hamtari ,2021,3,1824710331.729756,985124
9501,chhattisgarh,korba ,2021,3,5269832115.82479,3562384
9502,chhattisgarh,urajpur ,2021,3,2128314524.3322616,1244377
9503,chhattisgarh,baloda bazar ,2021,3,3285959111.615432,1923490
9504,chhattisgarh,ukma ,2021,3,1100850189.6459508,380899
9505,chhattisgarh,aigarh ,2021,3,6178904602.829477,3676121
9506,chhattisgarh,janjgir champa ,2021,3,6044129725.467278,3691134
9507,chhattisgarh,jashpur ,2021,3,1842499910.8893065,962130
9508,chhattisgarh,balod ,2021,3,1667022367.554027,1006571
9509,chhattisgarh,kabirdham ,2021,3,1535927184.3485236,957202
9510,chhattisgarh,urguja ,2021,3,3418441123.0492086,2006253
9511,chhattisgarh,antewada ,2021,3,1130039078.1037703,499985
9512,chhattisgarh,gariyaband ,2021,3,1211971006.3224025,677715
9513,chhattisgarh,urg ,2021,3,11563387669.133896,8289193
9514,chhattisgarh,ajnandgaon ,2021,3,3963184198.405422,2353407
9515,chhattisgarh,aipur ,2021,3,26769245295.713993,17276668
9516,chhattisgarh,narayanpur ,2021,3,340593780.9719819,167442
9517,chhattisgarh,kanker ,2021,3,2049763959.4001064,987222
9518,chhattisgarh,korea ,2021,3,2180425835.148514,1325395
9519,chhattisgarh,mungeli ,2021,3,1165469291.6083956,654791
9520,chhattisgarh,bilaspur ,2021,3,8478327761.385537,5603933
9521,chhattisgarh,balrampur ,2021,3,2054725671.9706836,961639
9522,chhattisgarh,bijapur ,2021,3,1089393531.4026604,469983
9523,chhattisgarh,bemetara ,2021,3,1405816374.1530037,820436
9524,chhattisgarh,bastar ,2021,3,2529543183.0390534,1337066
9525,chhattisgarh,kondagaon ,2021,3,1129475741.4449344,603305
9526,chhattisgarh,mahasamund ,2021,3,3248154697.285629,1814073
9527,chhattisgarh,hamtari ,2021,2,1475776201.9027843,803714
9528,chhattisgarh,korba ,2021,2,4078628168.1593704,2556656
9529,chhattisgarh,urajpur ,2021,2,1729440595.3210092,913088
9530,chhattisgarh,baloda bazar ,2021,2,2578930313.1679645,1461126
9531,chhattisgarh,ukma ,2021,2,816528670.0119865,300111
9532,chhattisgarh,aigarh ,2021,2,4606676921.965151,2634959
9533,chhattisgarh,janjgir champa ,2021,2,4781785298.469424,2835495
9534,chhattisgarh,jashpur ,2021,2,1441881668.181817,728879
9535,chhattisgarh,balod ,2021,2,1380147490.6980267,826679
9536,chhattisgarh,kabirdham ,2021,2,1267472695.823462,771345
9537,chhattisgarh,urguja ,2021,2,2575596438.475781,1332917
9538,chhattisgarh,antewada ,2021,2,912949701.6650429,405620
9539,chhattisgarh,gariyaband ,2021,2,947099930.6488261,533040
9540,chhattisgarh,urg ,2021,2,8406607059.064627,5360198
9541,chhattisgarh,ajnandgaon ,2021,2,3047951973.381322,1698948
9542,chhattisgarh,aipur ,2021,2,18678914879.009037,10882417
9543,chhattisgarh,narayanpur ,2021,2,278432933.8749313,137697
9544,chhattisgarh,kanker ,2021,2,1633931245.0420275,765639
9545,chhattisgarh,korea ,2021,2,1764272111.0023508,984343
9546,chhattisgarh,mungeli ,2021,2,987805834.1695999,530168
9547,chhattisgarh,bilaspur ,2021,2,6128946520.089718,3617926
9548,chhattisgarh,balrampur ,2021,2,1767610921.031614,750454
9549,chhattisgarh,bijapur ,2021,2,897448843.8484007,372315
9550,chhattisgarh,bemetara ,2021,2,1191912269.372146,684190
9551,chhattisgarh,bastar ,2021,2,1858017026.943087,956445
9552,chhattisgarh,kondagaon ,2021,2,884960983.553756,469272
9553,chhattisgarh,mahasamund ,2021,2,2609044564.352538,1375779
9554,chhattisgarh,hamtari ,2019,4,364594358.2390928,226628
9555,chhattisgarh,korba ,2019,4,1007648571.7689122,579614
9556,chhattisgarh,urajpur ,2019,4,411575360.19320095,224124
9557,chhattisgarh,baloda bazar ,2019,4,645723475.139449,372076
9558,chhattisgarh,ukma ,2019,4,205940213.5776856,84343
9559,chhattisgarh,aigarh ,2019,4,1244726770.8233235,727666
9560,chhattisgarh,janjgir champa ,2019,4,1362421999.961806,869528
9561,chhattisgarh,jashpur ,2019,4,350361155.7118863,194854
9562,chhattisgarh,balod ,2019,4,332199715.104324,211986
9563,chhattisgarh,kabirdham ,2019,4,282998909.3669796,185476
9564,chhattisgarh,urguja ,2019,4,730934546.7175045,398053
9565,chhattisgarh,antewada ,2019,4,265146167.73870057,117225
9566,chhattisgarh,gariyaband ,2019,4,255244213.77110636,147799
9567,chhattisgarh,urg ,2019,4,3617557460.4601965,2628735
9568,chhattisgarh,ajnandgaon ,2019,4,711713323.6292998,445558
9569,chhattisgarh,aipur ,2019,4,9527539915.79604,5644383
9570,chhattisgarh,narayanpur ,2019,4,79062278.68644199,46004
9571,chhattisgarh,kanker ,2019,4,452866036.0415764,232027
9572,chhattisgarh,korea ,2019,4,448456877.46415675,244650
9573,chhattisgarh,mungeli ,2019,4,211669072.72300637,124192
9574,chhattisgarh,bilaspur ,2019,4,2176560885.6034384,1367178
9575,chhattisgarh,balrampur ,2019,4,479163643.4470446,203589
9576,chhattisgarh,bijapur ,2019,4,258665089.07495868,112547
9577,chhattisgarh,bemetara ,2019,4,308208450.5400082,183767
9578,chhattisgarh,bastar ,2019,4,574718383.181036,290231
9579,chhattisgarh,kondagaon ,2019,4,227155762.96871975,123171
9580,chhattisgarh,mahasamund ,2019,4,610936099.4831579,320354
9581,chhattisgarh,hamtari ,2019,1,209101529.89930615,127393
9582,chhattisgarh,korba ,2019,1,577233813.7773559,372554
9583,chhattisgarh,urajpur ,2019,1,231844122.91644695,147208
9584,chhattisgarh,baloda bazar ,2019,1,389323840.7684001,241579
9585,chhattisgarh,ukma ,2019,1,89330823.71831319,43905
9586,chhattisgarh,aigarh ,2019,1,806661077.7315385,487271
9587,chhattisgarh,janjgir champa ,2019,1,1002709901.1296669,772956
9588,chhattisgarh,jashpur ,2019,1,222488873.21001586,110172
9589,chhattisgarh,balod ,2019,1,177414584.9702202,121587
9590,chhattisgarh,kabirdham ,2019,1,163043397.68265548,119875
9591,chhattisgarh,urguja ,2019,1,429088362.04631805,227723
9592,chhattisgarh,antewada ,2019,1,131673356.21701257,63018
9593,chhattisgarh,gariyaband ,2019,1,168035253.84766734,92577
9594,chhattisgarh,urg ,2019,1,1453318461.819101,1008156
9595,chhattisgarh,ajnandgaon ,2019,1,400107405.4412125,247733
9596,chhattisgarh,aipur ,2019,1,2956050311.786186,1847370
9597,chhattisgarh,narayanpur ,2019,1,49783663.73427805,26074
9598,chhattisgarh,kanker ,2019,1,239779871.56521487,122627
9599,chhattisgarh,korea ,2019,1,271127156.53484166,161384
9600,chhattisgarh,mungeli ,2019,1,130902009.1119632,79597
9601,chhattisgarh,bilaspur ,2019,1,1049002076.6296932,760633
9602,chhattisgarh,balrampur ,2019,1,312596791.4590051,115076
9603,chhattisgarh,bijapur ,2019,1,92607592.19433284,47810
9604,chhattisgarh,bemetara ,2019,1,185597215.99455848,110242
9605,chhattisgarh,bastar ,2019,1,303174307.19293064,164104
9606,chhattisgarh,kondagaon ,2019,1,132832437.79960512,73753
9607,chhattisgarh,mahasamund ,2019,1,369728146.1505085,195292
9608,chhattisgarh,hamtari ,2019,3,267008482.5539409,178554
9609,chhattisgarh,korba ,2019,3,720041271.8570987,423953
9610,chhattisgarh,urajpur ,2019,3,289672854.9581479,164739
9611,chhattisgarh,baloda bazar ,2019,3,476320269.71492374,290500
9612,chhattisgarh,ukma ,2019,3,156368729.4516258,69659
9613,chhattisgarh,aigarh ,2019,3,927881426.8494444,551609
9614,chhattisgarh,janjgir champa ,2019,3,1162313123.0965266,796397
9615,chhattisgarh,jashpur ,2019,3,259121301.67828047,152015
9616,chhattisgarh,balod ,2019,3,249468764.90815693,162963
9617,chhattisgarh,kabirdham ,2019,3,217234590.1639042,143834
9618,chhattisgarh,urguja ,2019,3,535846373.88721716,293050
9619,chhattisgarh,antewada ,2019,3,207146775.6195376,100063
9620,chhattisgarh,gariyaband ,2019,3,198947427.66690576,118147
9621,chhattisgarh,urg ,2019,3,2714043340.330802,2023250
9622,chhattisgarh,ajnandgaon ,2019,3,543905597.005911,347908
9623,chhattisgarh,aipur ,2019,3,6485603479.074835,3977297
9624,chhattisgarh,narayanpur ,2019,3,62303879.75476987,38609
9625,chhattisgarh,kanker ,2019,3,350436897.75481415,187349
9626,chhattisgarh,korea ,2019,3,332214564.5644927,179034
9627,chhattisgarh,mungeli ,2019,3,160821668.56034932,91597
9628,chhattisgarh,bilaspur ,2019,3,1661024492.5870595,998165
9629,chhattisgarh,balrampur ,2019,3,357557994.34776396,149868
9630,chhattisgarh,bijapur ,2019,3,198283499.35625884,91833
9631,chhattisgarh,bemetara ,2019,3,215769361.95399207,144795
9632,chhattisgarh,bastar ,2019,3,425608185.8589128,223444
9633,chhattisgarh,kondagaon ,2019,3,176502268.42671663,98865
9634,chhattisgarh,mahasamund ,2019,3,451812545.4709327,245614
9635,chhattisgarh,hamtari ,2019,2,224601064.60839948,129792
9636,chhattisgarh,korba ,2019,2,647738439.6403924,333692
9637,chhattisgarh,urajpur ,2019,2,271873847.06389415,132413
9638,chhattisgarh,baloda bazar ,2019,2,425860968.55239475,221143
9639,chhattisgarh,ukma ,2019,2,135038882.88271204,49779
9640,chhattisgarh,aigarh ,2019,2,837453321.4246501,431031
9641,chhattisgarh,janjgir champa ,2019,2,924458855.5334843,559574
9642,chhattisgarh,jashpur ,2019,2,264280533.1828053,117254
9643,chhattisgarh,balod ,2019,2,214449206.33355334,126367
9644,chhattisgarh,kabirdham ,2019,2,192177770.6921211,112190
9645,chhattisgarh,urguja ,2019,2,486013730.88778156,217707
9646,chhattisgarh,antewada ,2019,2,170474770.36004472,67171
9647,chhattisgarh,gariyaband ,2019,2,183912563.08200598,88745
9648,chhattisgarh,urg ,2019,2,2380514730.2993526,1547551
9649,chhattisgarh,ajnandgaon ,2019,2,483937834.9265368,254329
9650,chhattisgarh,aipur ,2019,2,5288462569.173023,3068366
9651,chhattisgarh,narayanpur ,2019,2,53965415.92474572,28248
9652,chhattisgarh,kanker ,2019,2,288031799.8913356,126925
9653,chhattisgarh,korea ,2019,2,294485943.6771824,144064
9654,chhattisgarh,mungeli ,2019,2,155911222.3354161,77646
9655,chhattisgarh,bilaspur ,2019,2,1454675923.9684186,845039
9656,chhattisgarh,balrampur ,2019,2,347340407.5913938,119100
9657,chhattisgarh,bijapur ,2019,2,165337534.91376665,62405
9658,chhattisgarh,bemetara ,2019,2,196623353.23445675,109005
9659,chhattisgarh,bastar ,2019,2,366941641.6442934,162781
9660,chhattisgarh,kondagaon ,2019,2,156325610.65860105,71252
9661,chhattisgarh,mahasamund ,2019,2,391467746.3395828,186376
9662,chhattisgarh,hamtari ,2023,4,7955653750.0,5315268
9663,chhattisgarh,korba ,2023,4,22276819296.0,19726650
9664,chhattisgarh,urajpur ,2023,4,7690684428.0,6623820
9665,chhattisgarh,baloda bazar ,2023,4,14730630630.0,11419243
9666,chhattisgarh,ukma ,2023,4,3297943517.0,1929446
9667,chhattisgarh,aigarh ,2023,4,26600453833.0,21979370
9668,chhattisgarh,janjgir champa ,2023,4,20779991262.0,17898423
9669,chhattisgarh,jashpur ,2023,4,8200405342.0,6005195
9670,chhattisgarh,balod ,2023,4,6796035207.0,5051646
9671,chhattisgarh,kabirdham ,2023,4,7422827410.0,6394170
9672,chhattisgarh,urguja ,2023,4,14539598411.0,12245136
9673,chhattisgarh,antewada ,2023,4,4628960806.0,3080510
9674,chhattisgarh,gariyaband ,2023,4,5350636287.0,3871279
9675,chhattisgarh,urg ,2023,4,41327809019.0,33934555
9676,chhattisgarh,ajnandgaon ,2023,4,16545526589.0,12172390
9677,chhattisgarh,aipur ,2023,4,83942581882.0,65920222
9678,chhattisgarh,narayanpur ,2023,4,1895980333.0,1278342
9679,chhattisgarh,kanker ,2023,4,8536319018.0,5810825
9680,chhattisgarh,korea ,2023,4,7494509463.0,6169209
9681,chhattisgarh,mungeli ,2023,4,5767325811.0,4768058
9682,chhattisgarh,bilaspur ,2023,4,38440929490.0,34002727
9683,chhattisgarh,balrampur ,2023,4,8019807502.0,5631617
9684,chhattisgarh,bijapur ,2023,4,3762300646.0,2513720
9685,chhattisgarh,bemetara ,2023,4,6983533299.0,5236731
9686,chhattisgarh,bastar ,2023,4,12093466910.0,9247329
9687,chhattisgarh,kondagaon ,2023,4,5136207773.0,3718769
9688,chhattisgarh,mahasamund ,2023,4,13768096631.0,9931682
9689,chhattisgarh,hamtari ,2023,1,6000061935.0,3656892
9690,chhattisgarh,korba ,2023,1,16488882083.0,12843212
9691,chhattisgarh,urajpur ,2023,1,5789576532.0,4342391
9692,chhattisgarh,baloda bazar ,2023,1,10652987448.0,7197194
9693,chhattisgarh,ukma ,2023,1,2441450038.0,1202965
9694,chhattisgarh,aigarh ,2023,1,20128762185.0,14309929
9695,chhattisgarh,janjgir champa ,2023,1,16206439751.0,11935407
9696,chhattisgarh,jashpur ,2023,1,6229114336.0,3899006
9697,chhattisgarh,balod ,2023,1,5149710449.0,3402491
9698,chhattisgarh,kabirdham ,2023,1,5687558670.0,4236786
9699,chhattisgarh,urguja ,2023,1,10560053086.0,7940333
9700,chhattisgarh,antewada ,2023,1,3167599784.0,1928165
9701,chhattisgarh,gariyaband ,2023,1,3945750314.0,2585427
9702,chhattisgarh,urg ,2023,1,31147636873.0,23859545
9703,chhattisgarh,ajnandgaon ,2023,1,12366125060.0,8307564
9704,chhattisgarh,aipur ,2023,1,62999064541.0,45622190
9705,chhattisgarh,narayanpur ,2023,1,1230653608.0,740408
9706,chhattisgarh,kanker ,2023,1,6343820186.0,3794435
9707,chhattisgarh,korea ,2023,1,5549483901.0,4120545
9708,chhattisgarh,mungeli ,2023,1,4306392412.0,2911314
9709,chhattisgarh,bilaspur ,2023,1,28109717724.0,22515986
9710,chhattisgarh,balrampur ,2023,1,5802847604.0,3528512
9711,chhattisgarh,bijapur ,2023,1,2619108818.0,1568967
9712,chhattisgarh,bemetara ,2023,1,5123208070.0,3343552
9713,chhattisgarh,bastar ,2023,1,8655486341.0,5886758
9714,chhattisgarh,kondagaon ,2023,1,3799080869.0,2469881
9715,chhattisgarh,mahasamund ,2023,1,10588363841.0,6599102
9716,chhattisgarh,hamtari ,2023,3,6897666355.0,4830109
9717,chhattisgarh,korba ,2023,3,19369427880.0,16911757
9718,chhattisgarh,urajpur ,2023,3,6569849424.0,5685887
9719,chhattisgarh,baloda bazar ,2023,3,12351770326.0,9910412
9720,chhattisgarh,ukma ,2023,3,3067564834.0,1664849
9721,chhattisgarh,aigarh ,2023,3,22862641868.0,18851633
9722,chhattisgarh,janjgir champa ,2023,3,18039692126.0,15405776
9723,chhattisgarh,jashpur ,2023,3,6884575049.0,5059434
9724,chhattisgarh,balod ,2023,3,5841350483.0,4531222
9725,chhattisgarh,kabirdham ,2023,3,6456489928.0,5755831
9726,chhattisgarh,urguja ,2023,3,12367549277.0,10418990
9727,chhattisgarh,antewada ,2023,3,3891216445.0,2610446
9728,chhattisgarh,gariyaband ,2023,3,4618354051.0,3503215
9729,chhattisgarh,urg ,2023,3,36454227676.0,30518239
9730,chhattisgarh,ajnandgaon ,2023,3,14242094539.0,10792121
9731,chhattisgarh,aipur ,2023,3,74957335333.0,60246482
9732,chhattisgarh,narayanpur ,2023,3,1549573419.0,1046451
9733,chhattisgarh,kanker ,2023,3,7268253071.0,5069290
9734,chhattisgarh,korea ,2023,3,6626755027.0,5423770
