,map_ins_state,map_ins_dist,map_ins_years,map_ins_qtr,map_ins_amount,map_ins_count
5405,uttar-pradesh,kannauj ,2022,2,294416.0,213
5406,uttar-pradesh,azamgarh ,2022,2,1446355.0,821
5407,uttar-pradesh,ayodhya ,2022,2,777816.0,486
5408,uttar-pradesh,eoria ,2022,2,898964.0,492
5409,uttar-pradesh,ghaziabad ,2022,2,6780218.0,5531
5410,uttar-pradesh,amethi ,2020,4,105097.0,93
5411,uttar-pradesh,harthnagar ,2020,4,60963.0,78
5412,uttar-pradesh,auraiya ,2020,4,56121.0,76
5413,uttar-pradesh,ambhal ,2020,4,26088.0,45
5414,uttar-pradesh,kanpur nagar ,2020,4,744324.0,913
5415,uttar-pradesh,aligarh ,2020,4,298343.0,332
5416,uttar-pradesh,mahoba ,2020,4,12063.0,37
5417,uttar-pradesh,lucknow ,2020,4,1018602.0,1215
5418,uttar-pradesh,ant kabeer nagar ,2020,4,53155.0,123
5419,uttar-pradesh,hathras ,2020,4,35961.0,77
5420,uttar-pradesh,budaun ,2020,4,47762.0,84
5421,uttar-pradesh,moradabad ,2020,4,158548.0,191
5422,uttar-pradesh,kushinagar ,2020,4,144763.0,205
5423,uttar-pradesh,baghpat ,2020,4,169739.0,161
5424,uttar-pradesh,hahjahanpur ,2020,4,135287.0,148
5425,uttar-pradesh,muzaffarnagar ,2020,4,152364.0,183
5426,uttar-pradesh,ambedkar nagar ,2020,4,100985.0,101
5427,uttar-pradesh,bahraich ,2020,4,84379.0,68
5428,uttar-pradesh,jalaun ,2020,4,59726.0,96
5429,uttar-pradesh,ampur ,2020,4,49947.0,65
5430,uttar-pradesh,ballia ,2020,4,135837.0,182
5431,uttar-pradesh,hravasti ,2020,4,28089.0,17
5432,uttar-pradesh,kasganj ,2020,4,64008.0,60
5433,uttar-pradesh,varanasi ,2020,4,370559.0,538
5434,uttar-pradesh,gautam buddha nagar ,2020,4,1432507.0,1890
5435,uttar-pradesh,basti ,2020,4,128026.0,147
5436,uttar-pradesh,hamli ,2020,4,78249.0,73
5437,uttar-pradesh,maharajganj ,2020,4,126439.0,125
5438,uttar-pradesh,etawah ,2020,4,94277.0,129
5439,uttar-pradesh,etah ,2020,4,62997.0,96
5440,uttar-pradesh,banda ,2020,4,38965.0,56
5441,uttar-pradesh,bijnor ,2020,4,113075.0,137
5442,uttar-pradesh,hardoi ,2020,4,127258.0,122
5443,uttar-pradesh,balrampur ,2020,4,59971.0,62
5444,uttar-pradesh,amroha ,2020,4,113017.0,110
5445,uttar-pradesh,pilibhit ,2020,4,54782.0,67
5446,uttar-pradesh,mainpuri ,2020,4,84989.0,116
5447,uttar-pradesh,kanpur dehat ,2020,4,75544.0,95
5448,uttar-pradesh,jaunpur ,2020,4,220876.0,290
5449,uttar-pradesh,kaushambi ,2020,4,23466.0,43
5450,uttar-pradesh,hapur ,2020,4,221009.0,206
5451,uttar-pradesh,hamirpur ,2020,4,27137.0,48
5452,uttar-pradesh,meerut ,2020,4,568873.0,543
5453,uttar-pradesh,mathura ,2020,4,187486.0,278
5454,uttar-pradesh,hitrakoot ,2020,4,27359.0,36
5455,uttar-pradesh,lalitpur ,2020,4,25671.0,72
5456,uttar-pradesh,mau ,2020,4,141643.0,141
5457,uttar-pradesh,mirzapur ,2020,4,101343.0,132
5458,uttar-pradesh,bulandshahr ,2020,4,185999.0,263
5459,uttar-pradesh,gonda ,2020,4,92781.0,121
5460,uttar-pradesh,jhansi ,2020,4,183007.0,256
5461,uttar-pradesh,handauli ,2020,4,112351.0,129
5462,uttar-pradesh,bhadohi ,2020,4,74037.0,88
5463,uttar-pradesh,pratapgarh ,2020,4,107460.0,159
5464,uttar-pradesh,aharanpur ,2020,4,278343.0,296
5465,uttar-pradesh,bara banki ,2020,4,67630.0,100
5466,uttar-pradesh,bareilly ,2020,4,289874.0,366
5467,uttar-pradesh,apur ,2020,4,54848.0,86
5468,uttar-pradesh,ultanpur ,2020,4,140967.0,141
5469,uttar-pradesh,agra ,2020,4,312588.0,509
5470,uttar-pradesh,fatehpur ,2020,4,73048.0,100
5471,uttar-pradesh,ae bareli ,2020,4,155900.0,145
5472,uttar-pradesh,firozabad ,2020,4,109566.0,167
5473,uttar-pradesh,kheri ,2020,4,106906.0,105
5474,uttar-pradesh,gorakhpur ,2020,4,401165.0,479
5475,uttar-pradesh,unnao ,2020,4,126386.0,151
5476,uttar-pradesh,prayagraj ,2020,4,558900.0,669
5477,uttar-pradesh,onbhadra ,2020,4,116402.0,165
5478,uttar-pradesh,ghazipur ,2020,4,233556.0,249
5479,uttar-pradesh,farrukhabad ,2020,4,63680.0,78
5480,uttar-pradesh,kannauj ,2020,4,46750.0,82
5481,uttar-pradesh,azamgarh ,2020,4,267528.0,267
5482,uttar-pradesh,ayodhya ,2020,4,110611.0,128
5483,uttar-pradesh,eoria ,2020,4,231647.0,257
5484,uttar-pradesh,ghaziabad ,2020,4,1430818.0,1812
5485,uttar-pradesh,amethi ,2020,3,28231.0,98
5486,uttar-pradesh,harthnagar ,2020,3,23258.0,109
5487,uttar-pradesh,auraiya ,2020,3,15310.0,85
5488,uttar-pradesh,ambhal ,2020,3,15966.0,67
5489,uttar-pradesh,kanpur nagar ,2020,3,244746.0,999
5490,uttar-pradesh,aligarh ,2020,3,64221.0,256
5491,uttar-pradesh,mahoba ,2020,3,15080.0,65
5492,uttar-pradesh,lucknow ,2020,3,426367.0,1629
5493,uttar-pradesh,ant kabeer nagar ,2020,3,21033.0,84
5494,uttar-pradesh,hathras ,2020,3,18620.0,71
5495,uttar-pradesh,budaun ,2020,3,42313.0,165
5496,uttar-pradesh,moradabad ,2020,3,54469.0,202
5497,uttar-pradesh,kushinagar ,2020,3,57476.0,230
5498,uttar-pradesh,baghpat ,2020,3,27201.0,107
5499,uttar-pradesh,hahjahanpur ,2020,3,29798.0,118
5500,uttar-pradesh,muzaffarnagar ,2020,3,42785.0,186
5501,uttar-pradesh,ambedkar nagar ,2020,3,22667.0,101
5502,uttar-pradesh,bahraich ,2020,3,13661.0,65
5503,uttar-pradesh,jalaun ,2020,3,15614.0,89
5504,uttar-pradesh,ampur ,2020,3,18988.0,83
5505,uttar-pradesh,ballia ,2020,3,45982.0,198
5506,uttar-pradesh,hravasti ,2020,3,4545.0,15
5507,uttar-pradesh,kasganj ,2020,3,10961.0,58
5508,uttar-pradesh,varanasi ,2020,3,200279.0,868
5509,uttar-pradesh,gautam buddha nagar ,2020,3,502733.0,1969
5510,uttar-pradesh,basti ,2020,3,41665.0,159
5511,uttar-pradesh,hamli ,2020,3,21405.0,63
5512,uttar-pradesh,maharajganj ,2020,3,36585.0,125
5513,uttar-pradesh,etawah ,2020,3,20821.0,100
5514,uttar-pradesh,etah ,2020,3,22503.0,97
5515,uttar-pradesh,banda ,2020,3,8440.0,41
5516,uttar-pradesh,bijnor ,2020,3,48826.0,180
5517,uttar-pradesh,hardoi ,2020,3,23396.0,105
5518,uttar-pradesh,balrampur ,2020,3,8370.0,42
5519,uttar-pradesh,amroha ,2020,3,25635.0,112
5520,uttar-pradesh,pilibhit ,2020,3,11153.0,55
5521,uttar-pradesh,mainpuri ,2020,3,14408.0,58
5522,uttar-pradesh,kanpur dehat ,2020,3,14438.0,71
5523,uttar-pradesh,jaunpur ,2020,3,61550.0,278
5524,uttar-pradesh,kaushambi ,2020,3,15937.0,48
5525,uttar-pradesh,hapur ,2020,3,29220.0,139
5526,uttar-pradesh,hamirpur ,2020,3,8850.0,30
5527,uttar-pradesh,meerut ,2020,3,127867.0,475
5528,uttar-pradesh,mathura ,2020,3,88934.0,332
5529,uttar-pradesh,hitrakoot ,2020,3,7230.0,30
5530,uttar-pradesh,lalitpur ,2020,3,21942.0,97
5531,uttar-pradesh,mau ,2020,3,18909.0,93
5532,uttar-pradesh,mirzapur ,2020,3,25507.0,114
5533,uttar-pradesh,bulandshahr ,2020,3,54065.0,223
5534,uttar-pradesh,gonda ,2020,3,45903.0,184
5535,uttar-pradesh,jhansi ,2020,3,68973.0,289
5536,uttar-pradesh,handauli ,2020,3,26862.0,118
5537,uttar-pradesh,bhadohi ,2020,3,21661.0,89
5538,uttar-pradesh,pratapgarh ,2020,3,29058.0,132
5539,uttar-pradesh,aharanpur ,2020,3,54904.0,256
5540,uttar-pradesh,bara banki ,2020,3,26085.0,126
5541,uttar-pradesh,bareilly ,2020,3,92869.0,404
5542,uttar-pradesh,apur ,2020,3,39562.0,127
5543,uttar-pradesh,ultanpur ,2020,3,28613.0,126
5544,uttar-pradesh,agra ,2020,3,109194.0,499
5545,uttar-pradesh,fatehpur ,2020,3,25257.0,114
5546,uttar-pradesh,ae bareli ,2020,3,35532.0,142
5547,uttar-pradesh,firozabad ,2020,3,33902.0,166
5548,uttar-pradesh,kheri ,2020,3,26207.0,109
5549,uttar-pradesh,gorakhpur ,2020,3,203169.0,794
5550,uttar-pradesh,unnao ,2020,3,22493.0,95
5551,uttar-pradesh,prayagraj ,2020,3,175907.0,734
5552,uttar-pradesh,onbhadra ,2020,3,45914.0,177
5553,uttar-pradesh,ghazipur ,2020,3,40543.0,170
5554,uttar-pradesh,farrukhabad ,2020,3,16008.0,62
5555,uttar-pradesh,kannauj ,2020,3,14540.0,65
5556,uttar-pradesh,azamgarh ,2020,3,53991.0,222
5557,uttar-pradesh,ayodhya ,2020,3,41348.0,158
5558,uttar-pradesh,eoria ,2020,3,48523.0,204
5559,uttar-pradesh,ghaziabad ,2020,3,389991.0,1585
5560,uttar-pradesh,amethi ,2020,2,10642.0,52
5561,uttar-pradesh,harthnagar ,2020,2,8045.0,33
5562,uttar-pradesh,auraiya ,2020,2,6857.0,34
5563,uttar-pradesh,ambhal ,2020,2,7487.0,37
5564,uttar-pradesh,kanpur nagar ,2020,2,96483.0,503
5565,uttar-pradesh,aligarh ,2020,2,27391.0,123
5566,uttar-pradesh,mahoba ,2020,2,3984.0,21
5567,uttar-pradesh,lucknow ,2020,2,155822.0,811
5568,uttar-pradesh,ant kabeer nagar ,2020,2,7192.0,27
5569,uttar-pradesh,hathras ,2020,2,8660.0,40
5570,uttar-pradesh,budaun ,2020,2,11074.0,51
5571,uttar-pradesh,moradabad ,2020,2,17215.0,85
5572,uttar-pradesh,kushinagar ,2020,2,9875.0,43
5573,uttar-pradesh,baghpat ,2020,2,12253.0,52
5574,uttar-pradesh,hahjahanpur ,2020,2,6377.0,29
5575,uttar-pradesh,muzaffarnagar ,2020,2,19164.0,97
5576,uttar-pradesh,ambedkar nagar ,2020,2,7938.0,30
5577,uttar-pradesh,bahraich ,2020,2,6085.0,28
5578,uttar-pradesh,jalaun ,2020,2,4595.0,21
5579,uttar-pradesh,ampur ,2020,2,4378.0,17
5580,uttar-pradesh,ballia ,2020,2,14675.0,64
5581,uttar-pradesh,hravasti ,2020,2,1096.0,5
5582,uttar-pradesh,kasganj ,2020,2,2916.0,13
5583,uttar-pradesh,varanasi ,2020,2,60741.0,299
5584,uttar-pradesh,gautam buddha nagar ,2020,2,394994.0,2335
5585,uttar-pradesh,basti ,2020,2,10366.0,47
5586,uttar-pradesh,hamli ,2020,2,6741.0,33
5587,uttar-pradesh,maharajganj ,2020,2,7088.0,28
5588,uttar-pradesh,etawah ,2020,2,6362.0,27
5589,uttar-pradesh,etah ,2020,2,7334.0,36
5590,uttar-pradesh,banda ,2020,2,4088.0,18
5591,uttar-pradesh,bijnor ,2020,2,12870.0,58
5592,uttar-pradesh,hardoi ,2020,2,9192.0,44
5593,uttar-pradesh,balrampur ,2020,2,9650.0,50
5594,uttar-pradesh,amroha ,2020,2,6430.0,27
5595,uttar-pradesh,pilibhit ,2020,2,3985.0,19
5596,uttar-pradesh,mainpuri ,2020,2,6163.0,27
5597,uttar-pradesh,kanpur dehat ,2020,2,5344.0,25
5598,uttar-pradesh,jaunpur ,2020,2,14570.0,63
5599,uttar-pradesh,kaushambi ,2020,2,3731.0,16
5600,uttar-pradesh,hapur ,2020,2,15056.0,71
5601,uttar-pradesh,hamirpur ,2020,2,3290.0,13
5602,uttar-pradesh,meerut ,2020,2,67016.0,349
5603,uttar-pradesh,mathura ,2020,2,38741.0,189
5604,uttar-pradesh,hitrakoot ,2020,2,1268.0,5
5605,uttar-pradesh,lalitpur ,2020,2,2095.0,8
5606,uttar-pradesh,mau ,2020,2,7942.0,35
5607,uttar-pradesh,mirzapur ,2020,2,8649.0,38
5608,uttar-pradesh,bulandshahr ,2020,2,26441.0,115
5609,uttar-pradesh,gonda ,2020,2,8293.0,36
5610,uttar-pradesh,jhansi ,2020,2,26928.0,134
5611,uttar-pradesh,handauli ,2020,2,7782.0,37
5612,uttar-pradesh,bhadohi ,2020,2,4810.0,23
5613,uttar-pradesh,pratapgarh ,2020,2,8335.0,37
5614,uttar-pradesh,aharanpur ,2020,2,24417.0,116
5615,uttar-pradesh,bara banki ,2020,2,11344.0,57
5616,uttar-pradesh,bareilly ,2020,2,28321.0,132
5617,uttar-pradesh,apur ,2020,2,6461.0,27
5618,uttar-pradesh,ultanpur ,2020,2,7391.0,31
5619,uttar-pradesh,agra ,2020,2,63087.0,301
5620,uttar-pradesh,fatehpur ,2020,2,7576.0,33
5621,uttar-pradesh,ae bareli ,2020,2,10694.0,49
5622,uttar-pradesh,firozabad ,2020,2,14743.0,72
5623,uttar-pradesh,kheri ,2020,2,7253.0,33
5624,uttar-pradesh,gorakhpur ,2020,2,73816.0,373
5625,uttar-pradesh,unnao ,2020,2,10039.0,48
5626,uttar-pradesh,prayagraj ,2020,2,57156.0,283
5627,uttar-pradesh,onbhadra ,2020,2,8974.0,38
5628,uttar-pradesh,ghazipur ,2020,2,13776.0,59
5629,uttar-pradesh,farrukhabad ,2020,2,7315.0,34
5630,uttar-pradesh,kannauj ,2020,2,7178.0,37
5631,uttar-pradesh,azamgarh ,2020,2,17877.0,76
5632,uttar-pradesh,ayodhya ,2020,2,10515.0,41
5633,uttar-pradesh,eoria ,2020,2,13829.0,66
5634,uttar-pradesh,ghaziabad ,2020,2,264005.0,1520
5635,uttar-pradesh,amethi ,2024,1,1130556.0,665
5636,uttar-pradesh,harthnagar ,2024,1,965568.0,590
5637,uttar-pradesh,auraiya ,2024,1,794877.0,475
5638,uttar-pradesh,ambhal ,2024,1,969356.0,581
5639,uttar-pradesh,kanpur nagar ,2024,1,8381914.0,5244
5640,uttar-pradesh,aligarh ,2024,1,3002981.0,1611
5641,uttar-pradesh,mahoba ,2024,1,381537.0,230
5642,uttar-pradesh,lucknow ,2024,1,12751921.0,6736
5643,uttar-pradesh,ant kabeer nagar ,2024,1,662580.0,411
5644,uttar-pradesh,hathras ,2024,1,765081.0,471
5645,uttar-pradesh,budaun ,2024,1,951980.0,611
5646,uttar-pradesh,moradabad ,2024,1,4524971.0,2771
5647,uttar-pradesh,kushinagar ,2024,1,1399576.0,1030
5648,uttar-pradesh,baghpat ,2024,1,1637617.0,843
5649,uttar-pradesh,hahjahanpur ,2024,1,1420265.0,805
5650,uttar-pradesh,muzaffarnagar ,2024,1,3271353.0,2006
5651,uttar-pradesh,ambedkar nagar ,2024,1,822733.0,479
5652,uttar-pradesh,bahraich ,2024,1,800866.0,533
5653,uttar-pradesh,jalaun ,2024,1,1078481.0,552
5654,uttar-pradesh,ampur ,2024,1,1466086.0,836
5655,uttar-pradesh,ballia ,2024,1,1871151.0,1082
5656,uttar-pradesh,hravasti ,2024,1,205929.0,127
5657,uttar-pradesh,kasganj ,2024,1,532251.0,318
5658,uttar-pradesh,varanasi ,2024,1,4123756.0,2481
5659,uttar-pradesh,gautam buddha nagar ,2024,1,17480550.0,10981
5660,uttar-pradesh,basti ,2024,1,1337577.0,788
5661,uttar-pradesh,hamli ,2024,1,1320895.0,800
5662,uttar-pradesh,maharajganj ,2024,1,1065629.0,735
5663,uttar-pradesh,etawah ,2024,1,1417139.0,848
5664,uttar-pradesh,etah ,2024,1,692995.0,415
5665,uttar-pradesh,banda ,2024,1,615082.0,320
5666,uttar-pradesh,bijnor ,2024,1,2645864.0,1341
5667,uttar-pradesh,hardoi ,2024,1,1000479.0,675
5668,uttar-pradesh,balrampur ,2024,1,498219.0,283
5669,uttar-pradesh,amroha ,2024,1,1821476.0,950
5670,uttar-pradesh,pilibhit ,2024,1,670529.0,446
5671,uttar-pradesh,mainpuri ,2024,1,1239414.0,615
5672,uttar-pradesh,kanpur dehat ,2024,1,830625.0,519
5673,uttar-pradesh,jaunpur ,2024,1,2353935.0,1263
5674,uttar-pradesh,kaushambi ,2024,1,412798.0,317
5675,uttar-pradesh,hapur ,2024,1,2265766.0,1330
5676,uttar-pradesh,hamirpur ,2024,1,437106.0,264
5677,uttar-pradesh,meerut ,2024,1,7716667.0,4372
5678,uttar-pradesh,mathura ,2024,1,2842517.0,1665
5679,uttar-pradesh,hitrakoot ,2024,1,552469.0,261
5680,uttar-pradesh,lalitpur ,2024,1,545096.0,290
5681,uttar-pradesh,mau ,2024,1,1364586.0,767
5682,uttar-pradesh,mirzapur ,2024,1,993098.0,659
5683,uttar-pradesh,bulandshahr ,2024,1,3191236.0,1736
5684,uttar-pradesh,gonda ,2024,1,1023140.0,670
5685,uttar-pradesh,jhansi ,2024,1,3314085.0,1886
5686,uttar-pradesh,handauli ,2024,1,769579.0,507
5687,uttar-pradesh,bhadohi ,2024,1,499671.0,338
5688,uttar-pradesh,pratapgarh ,2024,1,1626885.0,976
5689,uttar-pradesh,aharanpur ,2024,1,3889863.0,2083
5690,uttar-pradesh,bara banki ,2024,1,1000935.0,597
5691,uttar-pradesh,bareilly ,2024,1,4176264.0,2541
5692,uttar-pradesh,apur ,2024,1,1193787.0,716
5693,uttar-pradesh,ultanpur ,2024,1,1220912.0,770
5694,uttar-pradesh,agra ,2024,1,5205452.0,2778
5695,uttar-pradesh,fatehpur ,2024,1,1084279.0,600
5696,uttar-pradesh,ae bareli ,2024,1,1515174.0,866
5697,uttar-pradesh,firozabad ,2024,1,1043973.0,681
5698,uttar-pradesh,kheri ,2024,1,1266434.0,717
5699,uttar-pradesh,gorakhpur ,2024,1,4712299.0,2704
5700,uttar-pradesh,unnao ,2024,1,1371749.0,756
5701,uttar-pradesh,prayagraj ,2024,1,6457219.0,3581
5702,uttar-pradesh,onbhadra ,2024,1,1462228.0,942
5703,uttar-pradesh,ghazipur ,2024,1,1856420.0,1071
5704,uttar-pradesh,farrukhabad ,2024,1,855715.0,552
5705,uttar-pradesh,kannauj ,2024,1,853588.0,461
5706,uttar-pradesh,azamgarh ,2024,1,2449869.0,1389
5707,uttar-pradesh,ayodhya ,2024,1,1624880.0,963
5708,uttar-pradesh,eoria ,2024,1,1662963.0,1036
5709,uttar-pradesh,ghaziabad ,2024,1,15080168.0,9392
5710,andhra-pradesh,east godavari ,2021,4,3543718.0,2532
5711,andhra-pradesh,kakulam ,2021,4,1152210.0,1116
5712,andhra-pradesh,psr nellore ,2021,4,2345876.0,2369
5713,andhra-pradesh,vizianagaram ,2021,4,916336.0,924
5714,andhra-pradesh,visakhapatnam ,2021,4,5425896.0,4176
5715,andhra-pradesh,prakasam ,2021,4,1328774.0,1181
5716,andhra-pradesh,anantapur ,2021,4,2101400.0,1322
5717,andhra-pradesh,ysr ,2021,4,1479933.0,1449
5718,andhra-pradesh,west godavari ,2021,4,1853561.0,1262
5719,andhra-pradesh,kurnool ,2021,4,1306288.0,910
5720,andhra-pradesh,hittoor ,2021,4,3100521.0,2444
5721,andhra-pradesh,guntur ,2021,4,3214794.0,2709
5722,andhra-pradesh,krishna ,2021,4,3841028.0,3029
5723,andhra-pradesh,east godavari ,2021,1,1065604.0,1937
5724,andhra-pradesh,kakulam ,2021,1,588769.0,854
5725,andhra-pradesh,psr nellore ,2021,1,714947.0,1323
5726,andhra-pradesh,vizianagaram ,2021,1,526804.0,781
5727,andhra-pradesh,visakhapatnam ,2021,1,2403199.0,4006
5728,andhra-pradesh,prakasam ,2021,1,585354.0,1182
5729,andhra-pradesh,anantapur ,2021,1,621128.0,1264
5730,andhra-pradesh,ysr ,2021,1,729565.0,1265
5731,andhra-pradesh,west godavari ,2021,1,850251.0,1460
5732,andhra-pradesh,kurnool ,2021,1,508161.0,1270
5733,andhra-pradesh,hittoor ,2021,1,1058050.0,1629
5734,andhra-pradesh,guntur ,2021,1,1398326.0,2412
5735,andhra-pradesh,krishna ,2021,1,1699716.0,2722
5736,andhra-pradesh,east godavari ,2021,3,2073825.0,2248
5737,andhra-pradesh,kakulam ,2021,3,803258.0,798
5738,andhra-pradesh,psr nellore ,2021,3,1161025.0,1486
5739,andhra-pradesh,vizianagaram ,2021,3,628946.0,736
5740,andhra-pradesh,visakhapatnam ,2021,3,3191769.0,4044
5741,andhra-pradesh,prakasam ,2021,3,877683.0,1050
5742,andhra-pradesh,anantapur ,2021,3,1311735.0,1329
5743,andhra-pradesh,ysr ,2021,3,1033282.0,1137
5744,andhra-pradesh,west godavari ,2021,3,1216098.0,1452
5745,andhra-pradesh,kurnool ,2021,3,796678.0,1027
5746,andhra-pradesh,hittoor ,2021,3,1995617.0,1991
5747,andhra-pradesh,guntur ,2021,3,2102143.0,2519
5748,andhra-pradesh,krishna ,2021,3,2722279.0,3258
5749,andhra-pradesh,east godavari ,2021,2,1695121.0,2343
5750,andhra-pradesh,kakulam ,2021,2,755796.0,842
5751,andhra-pradesh,psr nellore ,2021,2,1245872.0,1817
5752,andhra-pradesh,vizianagaram ,2021,2,702006.0,815
5753,andhra-pradesh,visakhapatnam ,2021,2,3497573.0,4655
5754,andhra-pradesh,prakasam ,2021,2,2719134.0,5308
5755,andhra-pradesh,anantapur ,2021,2,1284850.0,1631
5756,andhra-pradesh,ysr ,2021,2,1026195.0,1404
5757,andhra-pradesh,west godavari ,2021,2,2327122.0,4170
5758,andhra-pradesh,kurnool ,2021,2,941389.0,1410
5759,andhra-pradesh,hittoor ,2021,2,1839579.0,2392
5760,andhra-pradesh,guntur ,2021,2,2201793.0,2967
5761,andhra-pradesh,krishna ,2021,2,2494257.0,3451
5762,andhra-pradesh,east godavari ,2023,4,6404501.0,4294
5763,andhra-pradesh,kakulam ,2023,4,1851290.0,1327
5764,andhra-pradesh,psr nellore ,2023,4,3968074.0,2739
5765,andhra-pradesh,vizianagaram ,2023,4,1745449.0,1350
5766,andhra-pradesh,visakhapatnam ,2023,4,12027284.0,8787
5767,andhra-pradesh,prakasam ,2023,4,2357325.0,1561
5768,andhra-pradesh,anantapur ,2023,4,3651525.0,2143
5769,andhra-pradesh,ysr ,2023,4,2738253.0,1923
5770,andhra-pradesh,west godavari ,2023,4,3630998.0,2198
5771,andhra-pradesh,kurnool ,2023,4,3161720.0,1829
5772,andhra-pradesh,hittoor ,2023,4,7322967.0,4025
5773,andhra-pradesh,guntur ,2023,4,6154821.0,4354
5774,andhra-pradesh,krishna ,2023,4,7328216.0,5268
5775,andhra-pradesh,east godavari ,2023,1,5915626.0,4069
5776,andhra-pradesh,kakulam ,2023,1,1628429.0,1100
5777,andhra-pradesh,psr nellore ,2023,1,3621734.0,2461
5778,andhra-pradesh,vizianagaram ,2023,1,1619607.0,1104
5779,andhra-pradesh,visakhapatnam ,2023,1,9502319.0,6752
5780,andhra-pradesh,prakasam ,2023,1,2188369.0,1437
5781,andhra-pradesh,anantapur ,2023,1,2882540.0,1565
5782,andhra-pradesh,ysr ,2023,1,2235497.0,1509
5783,andhra-pradesh,west godavari ,2023,1,3370241.0,2196
5784,andhra-pradesh,kurnool ,2023,1,2088411.0,1208
5785,andhra-pradesh,hittoor ,2023,1,5677174.0,3284
5786,andhra-pradesh,guntur ,2023,1,4957590.0,3542
5787,andhra-pradesh,krishna ,2023,1,6275818.0,4693
5788,andhra-pradesh,east godavari ,2023,3,5720660.0,4157
5789,andhra-pradesh,kakulam ,2023,3,1724487.0,1308
5790,andhra-pradesh,psr nellore ,2023,3,3962298.0,3082
5791,andhra-pradesh,vizianagaram ,2023,3,1526422.0,1274
5792,andhra-pradesh,visakhapatnam ,2023,3,11107138.0,8972
5793,andhra-pradesh,prakasam ,2023,3,2170370.0,1695
5794,andhra-pradesh,anantapur ,2023,3,3392196.0,1947
5795,andhra-pradesh,ysr ,2023,3,2732465.0,1900
5796,andhra-pradesh,west godavari ,2023,3,3162591.0,2308
5797,andhra-pradesh,kurnool ,2023,3,2310997.0,1723
5798,andhra-pradesh,hittoor ,2023,3,6350318.0,3993
5799,andhra-pradesh,guntur ,2023,3,5810698.0,4604
5800,andhra-pradesh,krishna ,2023,3,7831756.0,6187
5801,andhra-pradesh,east godavari ,2023,2,5519480.0,3690
5802,andhra-pradesh,kakulam ,2023,2,1556225.0,1083
5803,andhra-pradesh,psr nellore ,2023,2,3679371.0,2468
5804,andhra-pradesh,vizianagaram ,2023,2,1530183.0,1227
5805,andhra-pradesh,visakhapatnam ,2023,2,8910217.0,7000
5806,andhra-pradesh,prakasam ,2023,2,1880405.0,1311
5807,andhra-pradesh,anantapur ,2023,2,3027497.0,1688
5808,andhra-pradesh,ysr ,2023,2,2426306.0,1652
5809,andhra-pradesh,west godavari ,2023,2,3383512.0,2140
5810,andhra-pradesh,kurnool ,2023,2,2483871.0,1473
5811,andhra-pradesh,hittoor ,2023,2,5988173.0,3756
5812,andhra-pradesh,guntur ,2023,2,5015442.0,3725
5813,andhra-pradesh,krishna ,2023,2,6666796.0,5163
5814,andhra-pradesh,east godavari ,2022,4,5856052.0,4450
5815,andhra-pradesh,kakulam ,2022,4,1623449.0,1294
5816,andhra-pradesh,psr nellore ,2022,4,3658896.0,2733
5817,andhra-pradesh,vizianagaram ,2022,4,1680979.0,1373
5818,andhra-pradesh,visakhapatnam ,2022,4,9911879.0,7636
5819,andhra-pradesh,prakasam ,2022,4,2848596.0,2400
5820,andhra-pradesh,anantapur ,2022,4,3710468.0,2425
5821,andhra-pradesh,ysr ,2022,4,2993022.0,2261
5822,andhra-pradesh,west godavari ,2022,4,3513389.0,2623
5823,andhra-pradesh,kurnool ,2022,4,2859172.0,1810
5824,andhra-pradesh,hittoor ,2022,4,6166050.0,4641
5825,andhra-pradesh,guntur ,2022,4,6244165.0,5199
5826,andhra-pradesh,krishna ,2022,4,6977122.0,5484
5827,andhra-pradesh,east godavari ,2022,1,5199664.0,3605
5828,andhra-pradesh,kakulam ,2022,1,1393633.0,1004
5829,andhra-pradesh,psr nellore ,2022,1,2608475.0,1878
5830,andhra-pradesh,vizianagaram ,2022,1,1344329.0,949
5831,andhra-pradesh,visakhapatnam ,2022,1,6953446.0,5196
5832,andhra-pradesh,prakasam ,2022,1,2181402.0,1797
5833,andhra-pradesh,anantapur ,2022,1,2556602.0,1551
5834,andhra-pradesh,ysr ,2022,1,2086496.0,1439
5835,andhra-pradesh,west godavari ,2022,1,3109555.0,1991
5836,andhra-pradesh,kurnool ,2022,1,1641988.0,995
5837,andhra-pradesh,hittoor ,2022,1,4304499.0,2887
5838,andhra-pradesh,guntur ,2022,1,3988284.0,2748
5839,andhra-pradesh,krishna ,2022,1,5279784.0,3914
5840,andhra-pradesh,east godavari ,2022,3,5505134.0,4355
5841,andhra-pradesh,kakulam ,2022,3,1444643.0,1079
5842,andhra-pradesh,psr nellore ,2022,3,3257610.0,2593
5843,andhra-pradesh,vizianagaram ,2022,3,1573445.0,1270
5844,andhra-pradesh,visakhapatnam ,2022,3,7779967.0,6720
5845,andhra-pradesh,prakasam ,2022,3,2552054.0,2137
5846,andhra-pradesh,anantapur ,2022,3,2719786.0,1934
5847,andhra-pradesh,ysr ,2022,3,2559169.0,1892
5848,andhra-pradesh,west godavari ,2022,3,3113617.0,2314
5849,andhra-pradesh,kurnool ,2022,3,1720753.0,1318
5850,andhra-pradesh,hittoor ,2022,3,5145111.0,3729
5851,andhra-pradesh,guntur ,2022,3,5271211.0,4431
5852,andhra-pradesh,krishna ,2022,3,6149431.0,5529
