,Top_ins_state,Top_ins_pincode,Top_ins_year,Top_ins_qtr,Top_ins_amount,Top_ins_count
1468,manipur,795107,2023,3,3626.0,3
1469,manipur,795159,2023,3,9912.0,2
1470,manipur,795113,2023,3,3745.0,2
1471,manipur,795148,2023,3,3834.0,2
1472,manipur,795004,2023,2,49004.0,22
1473,manipur,795002,2023,2,29290.0,11
1474,manipur,795103,2023,2,24668.0,8
1475,manipur,795107,2023,2,8711.0,7
1476,manipur,795001,2023,2,20009.0,7
1477,manipur,795130,2023,2,13006.0,5
1478,manipur,795011,2023,2,10571.0,4
1479,manipur,795010,2023,2,11069.0,4
1480,manipur,795133,2023,2,17678.0,4
1481,manipur,795140,2023,2,4543.0,4
1482,manipur,795004,2022,4,82038.0,28
1483,manipur,795001,2022,4,22732.0,16
1484,manipur,795138,2022,4,17893.0,13
1485,manipur,795002,2022,4,26316.0,11
1486,manipur,795128,2022,4,19980.0,11
1487,manipur,795116,2022,4,32186.0,10
1488,manipur,795158,2022,4,34521.0,10
1489,manipur,795132,2022,4,17578.0,10
1490,manipur,795113,2022,4,14090.0,10
1491,manipur,795006,2022,4,6400.0,9
1492,manipur,795004,2022,1,68365.0,22
1493,manipur,795002,2022,1,23016.0,10
1494,manipur,795142,2022,1,21796.0,8
1495,manipur,795138,2022,1,23348.0,8
1496,manipur,795128,2022,1,29569.0,7
1497,manipur,795130,2022,1,50970.0,7
1498,manipur,795103,2022,1,10337.0,6
1499,manipur,795158,2022,1,23366.0,6
1500,manipur,795133,2022,1,2863.0,6
1501,manipur,795006,2022,1,14019.0,5
1502,manipur,795004,2022,3,25653.0,22
1503,manipur,795001,2022,3,45639.0,15
1504,manipur,795002,2022,3,44644.0,15
1505,manipur,795116,2022,3,21204.0,8
1506,manipur,795136,2022,3,3355.0,8
1507,manipur,795138,2022,3,15416.0,6
1508,manipur,795133,2022,3,14166.0,6
1509,manipur,795127,2022,3,12568.0,6
1510,manipur,795129,2022,3,18971.0,6
1511,manipur,795130,2022,3,17076.0,6
1512,manipur,795004,2022,2,124541.0,50
1513,manipur,795001,2022,2,70143.0,25
1514,manipur,795002,2022,2,14140.0,14
1515,manipur,795128,2022,2,27650.0,10
1516,manipur,795129,2022,2,19243.0,9
1517,manipur,795135,2022,2,17426.0,9
1518,manipur,795149,2022,2,20419.0,8
1519,manipur,795138,2022,2,20712.0,8
1520,manipur,795008,2022,2,29878.0,7
1521,manipur,795006,2022,2,23112.0,6
1522,manipur,795004,2020,4,6853.0,13
1523,manipur,795001,2020,4,11511.0,12
1524,manipur,795138,2020,4,4101.0,7
1525,manipur,795103,2020,4,1801.0,7
1526,manipur,795158,2020,4,1157.0,5
1527,manipur,795148,2020,4,424.0,5
1528,manipur,795010,2020,4,596.0,4
1529,manipur,795129,2020,4,3507.0,4
1530,manipur,795149,2020,4,431.0,3
1531,manipur,795128,2020,4,3554.0,3
1532,manipur,795004,2020,3,8497.0,18
1533,manipur,795010,2020,3,6491.0,15
1534,manipur,795140,2020,3,4422.0,13
1535,manipur,795103,2020,3,3535.0,11
1536,manipur,795133,2020,3,1815.0,7
1537,manipur,795001,2020,3,2005.0,6
1538,manipur,795116,2020,3,1671.0,5
1539,manipur,795134,2020,3,1737.0,4
1540,manipur,795126,2020,3,1579.0,3
1541,manipur,795005,2020,3,595.0,3
1542,manipur,795008,2020,2,1155.0,8
1543,manipur,795004,2020,2,1288.0,7
1544,manipur,795006,2020,2,1541.0,5
1545,manipur,795003,2020,2,847.0,4
1546,manipur,795001,2020,2,595.0,3
1547,manipur,795142,2020,2,688.0,3
1548,manipur,795138,2020,2,767.0,3
1549,manipur,795130,2020,2,595.0,3
1550,manipur,795103,2020,2,760.0,3
1551,manipur,795009,2020,2,457.0,2
1552,manipur,795004,2024,1,149176.0,63
1553,manipur,795001,2024,1,34767.0,25
1554,manipur,795002,2024,1,35552.0,20
1555,manipur,795116,2024,1,43972.0,17
1556,manipur,795148,2024,1,6832.0,17
1557,manipur,795134,2024,1,32417.0,13
1558,manipur,795138,2024,1,10461.0,13
1559,manipur,795107,2024,1,19738.0,13
1560,manipur,795133,2024,1,11587.0,13
1561,manipur,795129,2024,1,16777.0,12
1562,andaman-&-nicobar-islands,744105,2021,4,232344.0,194
1563,andaman-&-nicobar-islands,744101,2021,4,211326.0,159
1564,andaman-&-nicobar-islands,744103,2021,4,168668.0,133
1565,andaman-&-nicobar-islands,744102,2021,4,68931.0,66
1566,andaman-&-nicobar-islands,744301,2021,4,53658.0,32
1567,andaman-&-nicobar-islands,744204,2021,4,102213.0,31
1568,andaman-&-nicobar-islands,744104,2021,4,31069.0,24
1569,andaman-&-nicobar-islands,744112,2021,4,38599.0,22
1570,andaman-&-nicobar-islands,744202,2021,4,23016.0,21
1571,andaman-&-nicobar-islands,744205,2021,4,30437.0,13
1572,andaman-&-nicobar-islands,744105,2021,1,53060.0,47
1573,andaman-&-nicobar-islands,744103,2021,1,39985.0,35
1574,andaman-&-nicobar-islands,744101,2021,1,24571.0,33
1575,andaman-&-nicobar-islands,744204,2021,1,29635.0,25
1576,andaman-&-nicobar-islands,744202,2021,1,17588.0,12
1577,andaman-&-nicobar-islands,744102,2021,1,14085.0,12
1578,andaman-&-nicobar-islands,744104,2021,1,7310.0,9
1579,andaman-&-nicobar-islands,744107,2021,1,9253.0,8
1580,andaman-&-nicobar-islands,744205,2021,1,11223.0,7
1581,andaman-&-nicobar-islands,744301,2021,1,6612.0,7
1582,andaman-&-nicobar-islands,744105,2021,3,82425.0,70
1583,andaman-&-nicobar-islands,744103,2021,3,53909.0,44
1584,andaman-&-nicobar-islands,744101,2021,3,29601.0,26
1585,andaman-&-nicobar-islands,744102,2021,3,20616.0,14
1586,andaman-&-nicobar-islands,744204,2021,3,20075.0,13
1587,andaman-&-nicobar-islands,744202,2021,3,18134.0,11
1588,andaman-&-nicobar-islands,744112,2021,3,14406.0,11
1589,andaman-&-nicobar-islands,744302,2021,3,7247.0,8
1590,andaman-&-nicobar-islands,744107,2021,3,6406.0,6
1591,andaman-&-nicobar-islands,744104,2021,3,2221.0,6
1592,andaman-&-nicobar-islands,744103,2021,2,33716.0,36
1593,andaman-&-nicobar-islands,744101,2021,2,19787.0,17
1594,andaman-&-nicobar-islands,744105,2021,2,17163.0,15
1595,andaman-&-nicobar-islands,744102,2021,2,10326.0,13
1596,andaman-&-nicobar-islands,744204,2021,2,10557.0,10
1597,andaman-&-nicobar-islands,744107,2021,2,11459.0,8
1598,andaman-&-nicobar-islands,744202,2021,2,9766.0,6
1599,andaman-&-nicobar-islands,744104,2021,2,8889.0,6
1600,andaman-&-nicobar-islands,744205,2021,2,12669.0,6
1601,andaman-&-nicobar-islands,744210,2021,2,9430.0,4
1602,andaman-&-nicobar-islands,744103,2023,4,415144.0,268
1603,andaman-&-nicobar-islands,744105,2023,4,372312.0,214
1604,andaman-&-nicobar-islands,744101,2023,4,241849.0,181
1605,andaman-&-nicobar-islands,744102,2023,4,161224.0,121
1606,andaman-&-nicobar-islands,744104,2023,4,80581.0,64
1607,andaman-&-nicobar-islands,744112,2023,4,50671.0,50
1608,andaman-&-nicobar-islands,744107,2023,4,71047.0,42
1609,andaman-&-nicobar-islands,744202,2023,4,60749.0,36
1610,andaman-&-nicobar-islands,744301,2023,4,52732.0,24
1611,andaman-&-nicobar-islands,744205,2023,4,38962.0,23
1612,andaman-&-nicobar-islands,744103,2023,1,286594.0,236
1613,andaman-&-nicobar-islands,744101,2023,1,233281.0,206
1614,andaman-&-nicobar-islands,744105,2023,1,256300.0,164
1615,andaman-&-nicobar-islands,744102,2023,1,134841.0,117
1616,andaman-&-nicobar-islands,744107,2023,1,54849.0,30
1617,andaman-&-nicobar-islands,744301,2023,1,58745.0,30
1618,andaman-&-nicobar-islands,744112,2023,1,49945.0,29
1619,andaman-&-nicobar-islands,744202,2023,1,64193.0,29
1620,andaman-&-nicobar-islands,744205,2023,1,40580.0,27
1621,andaman-&-nicobar-islands,744211,2023,1,29149.0,24
1622,andaman-&-nicobar-islands,744103,2023,3,306744.0,191
1623,andaman-&-nicobar-islands,744105,2023,3,212575.0,147
1624,andaman-&-nicobar-islands,744101,2023,3,213581.0,143
1625,andaman-&-nicobar-islands,744102,2023,3,120875.0,100
1626,andaman-&-nicobar-islands,744202,2023,3,60750.0,35
1627,andaman-&-nicobar-islands,744104,2023,3,50544.0,30
1628,andaman-&-nicobar-islands,744112,2023,3,46075.0,26
1629,andaman-&-nicobar-islands,744301,2023,3,34636.0,18
1630,andaman-&-nicobar-islands,744205,2023,3,25131.0,16
1631,andaman-&-nicobar-islands,744302,2023,3,24369.0,16
1632,andaman-&-nicobar-islands,744103,2023,2,341853.0,171
1633,andaman-&-nicobar-islands,744105,2023,2,255069.0,166
1634,andaman-&-nicobar-islands,744101,2023,2,189989.0,134
1635,andaman-&-nicobar-islands,744102,2023,2,101875.0,82
1636,andaman-&-nicobar-islands,744104,2023,2,34345.0,27
1637,andaman-&-nicobar-islands,744301,2023,2,41299.0,25
1638,andaman-&-nicobar-islands,744207,2023,2,43459.0,22
1639,andaman-&-nicobar-islands,744112,2023,2,20427.0,21
1640,andaman-&-nicobar-islands,744107,2023,2,24693.0,20
1641,andaman-&-nicobar-islands,744205,2023,2,31404.0,17
1642,andaman-&-nicobar-islands,744103,2022,4,299036.0,199
1643,andaman-&-nicobar-islands,744105,2022,4,253344.0,166
1644,andaman-&-nicobar-islands,744101,2022,4,163498.0,146
1645,andaman-&-nicobar-islands,744102,2022,4,98862.0,80
1646,andaman-&-nicobar-islands,744202,2022,4,68397.0,43
1647,andaman-&-nicobar-islands,744107,2022,4,73829.0,38
1648,andaman-&-nicobar-islands,744104,2022,4,55827.0,31
1649,andaman-&-nicobar-islands,744205,2022,4,56611.0,27
1650,andaman-&-nicobar-islands,744211,2022,4,59500.0,27
1651,andaman-&-nicobar-islands,744112,2022,4,42024.0,25
1652,andaman-&-nicobar-islands,744103,2022,1,226181.0,174
1653,andaman-&-nicobar-islands,744101,2022,1,204646.0,149
1654,andaman-&-nicobar-islands,744105,2022,1,218321.0,137
1655,andaman-&-nicobar-islands,744102,2022,1,147402.0,102
1656,andaman-&-nicobar-islands,744112,2022,1,39197.0,36
1657,andaman-&-nicobar-islands,744104,2022,1,35406.0,33
1658,andaman-&-nicobar-islands,744107,2022,1,36877.0,28
1659,andaman-&-nicobar-islands,744207,2022,1,50799.0,19
1660,andaman-&-nicobar-islands,744301,2022,1,33406.0,16
1661,andaman-&-nicobar-islands,744205,2022,1,29159.0,15
1662,andaman-&-nicobar-islands,744103,2022,3,198569.0,151
1663,andaman-&-nicobar-islands,744101,2022,3,151539.0,119
1664,andaman-&-nicobar-islands,744105,2022,3,106324.0,101
1665,andaman-&-nicobar-islands,744102,2022,3,102757.0,76
1666,andaman-&-nicobar-islands,744104,2022,3,35790.0,31
1667,andaman-&-nicobar-islands,744301,2022,3,67604.0,27
1668,andaman-&-nicobar-islands,744202,2022,3,53016.0,27
1669,andaman-&-nicobar-islands,744205,2022,3,34250.0,17
1670,andaman-&-nicobar-islands,744107,2022,3,29251.0,16
1671,andaman-&-nicobar-islands,744204,2022,3,17184.0,11
1672,andaman-&-nicobar-islands,744103,2022,2,156861.0,97
1673,andaman-&-nicobar-islands,744101,2022,2,121168.0,87
1674,andaman-&-nicobar-islands,744105,2022,2,137418.0,78
1675,andaman-&-nicobar-islands,744102,2022,2,58453.0,62
1676,andaman-&-nicobar-islands,744104,2022,2,32107.0,26
1677,andaman-&-nicobar-islands,744107,2022,2,52244.0,22
1678,andaman-&-nicobar-islands,744211,2022,2,25543.0,19
1679,andaman-&-nicobar-islands,744112,2022,2,24391.0,18
1680,andaman-&-nicobar-islands,744301,2022,2,28331.0,14
1681,andaman-&-nicobar-islands,744202,2022,2,20817.0,13
1682,andaman-&-nicobar-islands,744105,2020,4,25659.0,25
1683,andaman-&-nicobar-islands,744101,2020,4,29686.0,23
1684,andaman-&-nicobar-islands,744103,2020,4,24904.0,18
1685,andaman-&-nicobar-islands,744102,2020,4,25073.0,17
1686,andaman-&-nicobar-islands,744112,2020,4,10459.0,8
1687,andaman-&-nicobar-islands,744106,2020,4,4840.0,6
1688,andaman-&-nicobar-islands,744204,2020,4,11659.0,6
1689,andaman-&-nicobar-islands,744104,2020,4,10271.0,4
1690,andaman-&-nicobar-islands,744206,2020,4,100.0,3
1691,andaman-&-nicobar-islands,744205,2020,4,5235.0,3
1692,andaman-&-nicobar-islands,744112,2020,3,3432.0,9
1693,andaman-&-nicobar-islands,744105,2020,3,3948.0,7
1694,andaman-&-nicobar-islands,744101,2020,3,2194.0,5
1695,andaman-&-nicobar-islands,744206,2020,3,1620.0,4
1696,andaman-&-nicobar-islands,744107,2020,3,1095.0,3
1697,andaman-&-nicobar-islands,744103,2020,3,947.0,3
1698,andaman-&-nicobar-islands,744302,2020,3,562.0,3
1699,andaman-&-nicobar-islands,744211,2020,3,101.0,2
1700,andaman-&-nicobar-islands,744301,2020,3,886.0,2
1701,andaman-&-nicobar-islands,744102,2020,3,314.0,2
1702,andaman-&-nicobar-islands,744301,2020,2,565.0,3
1703,andaman-&-nicobar-islands,744104,2020,2,513.0,2
1704,andaman-&-nicobar-islands,744101,2020,2,282.0,1
1705,andaman-&-nicobar-islands,744103,2024,1,456306.0,302
1706,andaman-&-nicobar-islands,744105,2024,1,331342.0,249
1707,andaman-&-nicobar-islands,744101,2024,1,287339.0,223
1708,andaman-&-nicobar-islands,744102,2024,1,182213.0,141
1709,andaman-&-nicobar-islands,744202,2024,1,110482.0,59
1710,andaman-&-nicobar-islands,744104,2024,1,84757.0,59
1711,andaman-&-nicobar-islands,744112,2024,1,62867.0,52
1712,andaman-&-nicobar-islands,744107,2024,1,73449.0,52
1713,andaman-&-nicobar-islands,744207,2024,1,62007.0,40
1714,andaman-&-nicobar-islands,744205,2024,1,38204.0,28
1715,meghalaya,793001,2021,4,68228.0,42
1716,meghalaya,793004,2021,4,26993.0,22
1717,meghalaya,793102,2021,4,41706.0,19
1718,meghalaya,793101,2021,4,32546.0,18
1719,meghalaya,793002,2021,4,18924.0,13
1720,meghalaya,794001,2021,4,21535.0,12
1721,meghalaya,793210,2021,4,16785.0,11
1722,meghalaya,793003,2021,4,49219.0,10
1723,meghalaya,794110,2021,4,9599.0,10
1724,meghalaya,794104,2021,4,16631.0,8
1725,meghalaya,793001,2021,1,8874.0,8
1726,meghalaya,794105,2021,1,16898.0,8
1727,meghalaya,793210,2021,1,632.0,7
1728,meghalaya,793102,2021,1,8615.0,7
1729,meghalaya,794104,2021,1,6836.0,7
1730,meghalaya,793004,2021,1,12483.0,5
1731,meghalaya,793003,2021,1,8186.0,5
1732,meghalaya,794101,2021,1,5269.0,5
1733,meghalaya,793007,2021,1,2683.0,5
1734,meghalaya,793010,2021,1,8647.0,4
1735,meghalaya,793001,2021,3,25607.0,19
1736,meghalaya,793210,2021,3,6428.0,12
1737,meghalaya,793102,2021,3,29567.0,8
1738,meghalaya,793101,2021,3,14644.0,8
1739,meghalaya,793002,2021,3,6349.0,7
1740,meghalaya,794101,2021,3,10309.0,7
1741,meghalaya,794104,2021,3,5642.0,7
1742,meghalaya,794105,2021,3,3422.0,7
1743,meghalaya,794001,2021,3,3716.0,5
1744,meghalaya,793007,2021,3,1686.0,5
1745,meghalaya,793001,2021,2,18996.0,16
1746,meghalaya,793003,2021,2,11335.0,10
1747,meghalaya,794001,2021,2,11407.0,9
1748,meghalaya,794101,2021,2,4942.0,9
1749,meghalaya,793002,2021,2,6847.0,8
1750,meghalaya,794104,2021,2,4292.0,7
1751,meghalaya,793009,2021,2,11091.0,7
1752,meghalaya,793101,2021,2,4914.0,6
1753,meghalaya,793210,2021,2,3244.0,6
1754,meghalaya,794105,2021,2,4268.0,5
1755,meghalaya,793001,2023,4,142069.0,72
1756,meghalaya,794001,2023,4,171264.0,63
1757,meghalaya,793101,2023,4,111206.0,62
1758,meghalaya,794101,2023,4,135848.0,46
1759,meghalaya,793002,2023,4,103203.0,44
1760,meghalaya,794105,2023,4,62720.0,35
1761,meghalaya,793007,2023,4,63490.0,29
1762,meghalaya,793102,2023,4,62233.0,27
1763,meghalaya,794104,2023,4,37187.0,26
1764,meghalaya,793011,2023,4,40346.0,25
1765,meghalaya,793001,2023,1,95564.0,55
1766,meghalaya,793101,2023,1,66922.0,42
1767,meghalaya,794001,2023,1,102048.0,38
1768,meghalaya,793011,2023,1,77129.0,31
1769,meghalaya,794101,2023,1,87543.0,29
1770,meghalaya,793102,2023,1,59400.0,26
1771,meghalaya,794105,2023,1,50318.0,24
1772,meghalaya,793002,2023,1,42826.0,24
1773,meghalaya,794104,2023,1,37324.0,21
1774,meghalaya,793007,2023,1,41666.0,19
1775,meghalaya,793001,2023,3,118274.0,71
1776,meghalaya,794001,2023,3,131092.0,63
1777,meghalaya,793002,2023,3,91823.0,48
1778,meghalaya,794104,2023,3,78897.0,42
1779,meghalaya,794102,2023,3,104891.0,40
1780,meghalaya,793101,2023,3,58386.0,37
1781,meghalaya,794101,2023,3,94240.0,37
1782,meghalaya,794105,2023,3,62818.0,36
1783,meghalaya,793007,2023,3,45106.0,33
1784,meghalaya,794111,2023,3,116384.0,29
1785,meghalaya,793001,2023,2,117024.0,78
1786,meghalaya,794001,2023,2,105670.0,44
1787,meghalaya,793101,2023,2,65800.0,41
1788,meghalaya,794101,2023,2,90315.0,38
1789,meghalaya,793002,2023,2,41294.0,37
1790,meghalaya,794108,2023,2,78072.0,37
1791,meghalaya,793007,2023,2,59162.0,33
1792,meghalaya,794104,2023,2,47479.0,31
1793,meghalaya,794105,2023,2,41686.0,29
1794,meghalaya,793011,2023,2,40897.0,23
1795,meghalaya,793001,2022,4,136511.0,76
1796,meghalaya,793101,2022,4,62279.0,52
1797,meghalaya,794001,2022,4,87332.0,43
1798,meghalaya,793002,2022,4,76784.0,40
1799,meghalaya,794101,2022,4,73019.0,31
1800,meghalaya,793010,2022,4,40961.0,26
1801,meghalaya,793007,2022,4,55717.0,26
1802,meghalaya,793102,2022,4,42358.0,26
1803,meghalaya,794105,2022,4,26278.0,23
1804,meghalaya,793004,2022,4,35083.0,22
1805,meghalaya,793001,2022,1,126761.0,42
1806,meghalaya,793101,2022,1,63989.0,35
1807,meghalaya,794105,2022,1,47797.0,22
1808,meghalaya,794001,2022,1,46367.0,17
1809,meghalaya,794101,2022,1,36098.0,15
1810,meghalaya,794104,2022,1,23384.0,14
1811,meghalaya,794111,2022,1,36108.0,14
1812,meghalaya,793003,2022,1,29987.0,13
1813,meghalaya,793009,2022,1,13253.0,13
1814,meghalaya,793007,2022,1,26078.0,12
1815,meghalaya,793001,2022,3,129948.0,93
1816,meghalaya,794104,2022,3,127191.0,77
1817,meghalaya,794001,2022,3,97784.0,41
1818,meghalaya,793101,2022,3,45421.0,29
1819,meghalaya,793007,2022,3,41164.0,28
1820,meghalaya,793004,2022,3,44632.0,25
1821,meghalaya,794101,2022,3,45421.0,24
1822,meghalaya,794105,2022,3,28573.0,22
1823,meghalaya,793009,2022,3,57384.0,21
1824,meghalaya,793002,2022,3,32868.0,20
1825,meghalaya,793001,2022,2,73068.0,54
1826,meghalaya,793011,2022,2,41024.0,24
1827,meghalaya,793101,2022,2,45285.0,24
1828,meghalaya,794001,2022,2,59667.0,22
1829,meghalaya,794105,2022,2,51979.0,21
1830,meghalaya,793007,2022,2,40788.0,20
1831,meghalaya,793002,2022,2,32432.0,19
1832,meghalaya,793103,2022,2,25712.0,19
1833,meghalaya,794111,2022,2,31027.0,13
1834,meghalaya,793004,2022,2,22376.0,12
1835,meghalaya,793002,2020,4,7928.0,22
1836,meghalaya,794105,2020,4,3987.0,7
1837,meghalaya,793019,2020,4,7101.0,6
1838,meghalaya,793001,2020,4,8726.0,5
1839,meghalaya,793210,2020,4,3792.0,4
1840,meghalaya,793113,2020,4,197.0,3
1841,meghalaya,793102,2020,4,1233.0,3
1842,meghalaya,793018,2020,4,2127.0,3
1843,meghalaya,794101,2020,4,526.0,3
1844,meghalaya,793007,2020,4,2103.0,3
1845,meghalaya,793210,2020,3,4534.0,17
1846,meghalaya,793001,2020,3,3049.0,12
1847,meghalaya,793004,2020,3,3376.0,9
1848,meghalaya,793022,2020,3,1381.0,8
1849,meghalaya,793002,2020,3,1862.0,8
1850,meghalaya,793200,2020,3,4284.0,6
1851,meghalaya,794104,2020,3,1194.0,6
1852,meghalaya,793101,2020,3,1290.0,5
1853,meghalaya,794001,2020,3,2023.0,4
1854,meghalaya,794111,2020,3,1964.0,4
1855,meghalaya,793001,2020,2,1252.0,7
1856,meghalaya,793101,2020,2,1591.0,7
1857,meghalaya,793119,2020,2,847.0,4
1858,meghalaya,793011,2020,2,924.0,4
1859,meghalaya,793160,2020,2,462.0,3
1860,meghalaya,793003,2020,2,595.0,3
1861,meghalaya,793210,2020,2,795.0,3
1862,meghalaya,793200,2020,2,462.0,2
1863,meghalaya,793012,2020,2,231.0,1
1864,meghalaya,793022,2020,2,238.0,1
1865,meghalaya,793101,2024,1,113216.0,85
1866,meghalaya,794105,2024,1,132004.0,71
1867,meghalaya,794001,2024,1,158554.0,61
1868,meghalaya,793001,2024,1,121621.0,61
1869,meghalaya,794104,2024,1,63820.0,55
1870,meghalaya,793002,2024,1,76308.0,48
1871,meghalaya,794111,2024,1,84278.0,39
1872,meghalaya,794101,2024,1,62358.0,36
1873,meghalaya,793210,2024,1,34759.0,36
1874,meghalaya,793011,2024,1,87860.0,35
1875,ladakh,194104,2021,4,48241.0,18
1876,ladakh,194201,2021,4,58529.0,18
1877,ladakh,194101,2021,4,38010.0,15
1878,ladakh,194103,2021,4,15034.0,7
1879,ladakh,194401,2021,4,9848.0,5
1880,ladakh,194105,2021,4,14375.0,4
1881,ladakh,194102,2021,4,3760.0,3
1882,ladakh,194703,2021,4,4068.0,2
1883,ladakh,194109,2021,4,1455.0,2
1884,ladakh,194107,2021,4,1317.0,1
1885,ladakh,194104,2021,1,9013.0,6
1886,ladakh,194201,2021,1,4212.0,4
1887,ladakh,194401,2021,1,7138.0,3
1888,ladakh,194101,2021,1,3047.0,3
1889,ladakh,194109,2021,1,448.0,3
1890,ladakh,194107,2021,1,2617.0,3
1891,ladakh,194102,2021,1,573.0,3
1892,ladakh,194105,2021,1,1930.0,2
1893,ladakh,194703,2021,1,1617.0,2
1894,ladakh,194106,2021,1,2119.0,1
1895,ladakh,194101,2021,3,53890.0,108
1896,ladakh,194401,2021,3,22454.0,35
1897,ladakh,194104,2021,3,45880.0,15
1898,ladakh,194201,2021,3,26549.0,12
1899,ladakh,194105,2021,3,10392.0,5
1900,ladakh,194103,2021,3,6161.0,4
1901,ladakh,194106,2021,3,1380.0,3
1902,ladakh,194703,2021,3,4223.0,3
1903,ladakh,194107,2021,3,95.0,2
1904,ladakh,194109,2021,3,1394.0,2
1905,ladakh,194101,2021,2,12117.0,10
1906,ladakh,194104,2021,2,11531.0,9
1907,ladakh,194201,2021,2,12366.0,5
1908,ladakh,194103,2021,2,18076.0,5
1909,ladakh,194401,2021,2,15690.0,4
1910,ladakh,194107,2021,2,1375.0,3
1911,ladakh,194106,2021,2,1014.0,3
1912,ladakh,194102,2021,2,5710.0,3
1913,ladakh,194105,2021,2,7440.0,3
1914,ladakh,194301,2021,2,932.0,1
1915,ladakh,194104,2023,4,260872.0,64
1916,ladakh,194201,2023,4,123961.0,42
1917,ladakh,194101,2023,4,111111.0,39
1918,ladakh,194401,2023,4,24434.0,20
1919,ladakh,194404,2023,4,43310.0,16
1920,ladakh,194107,2023,4,27955.0,14
1921,ladakh,194103,2023,4,47085.0,13
1922,ladakh,194102,2023,4,22198.0,7
1923,ladakh,194105,2023,4,18413.0,5
1924,ladakh,194703,2023,4,5182.0,5
1925,ladakh,194104,2023,1,100249.0,38
1926,ladakh,194103,2023,1,71011.0,25
1927,ladakh,194201,2023,1,84649.0,25
1928,ladakh,194101,2023,1,80863.0,22
1929,ladakh,194401,2023,1,43410.0,11
1930,ladakh,194404,2023,1,37357.0,8
1931,ladakh,194703,2023,1,10383.0,7
1932,ladakh,194102,2023,1,10152.0,6
1933,ladakh,194105,2023,1,18306.0,5
1934,ladakh,194109,2023,1,16276.0,5
1935,ladakh,194101,2023,3,155885.0,56
1936,ladakh,194104,2023,3,169061.0,47
1937,ladakh,194201,2023,3,76911.0,28
1938,ladakh,194404,2023,3,44101.0,19
1939,ladakh,194401,2023,3,46245.0,18
1940,ladakh,194103,2023,3,38096.0,17
1941,ladakh,194107,2023,3,47707.0,15
1942,ladakh,194105,2023,3,24496.0,11
1943,ladakh,194102,2023,3,21562.0,9
1944,ladakh,194703,2023,3,10968.0,4
1945,ladakh,194101,2023,2,180037.0,64
1946,ladakh,194104,2023,2,144145.0,48
1947,ladakh,194201,2023,2,64999.0,26
1948,ladakh,194102,2023,2,42816.0,15
1949,ladakh,194401,2023,2,74174.0,13
1950,ladakh,194105,2023,2,35944.0,12
1951,ladakh,194107,2023,2,20559.0,10
1952,ladakh,194103,2023,2,25494.0,10
1953,ladakh,194703,2023,2,11997.0,5
1954,ladakh,194404,2023,2,21229.0,4
1955,ladakh,194104,2022,4,87741.0,36
1956,ladakh,194101,2022,4,80405.0,27
1957,ladakh,194201,2022,4,62608.0,20
1958,ladakh,194401,2022,4,33676.0,18
1959,ladakh,194103,2022,4,33492.0,16
1960,ladakh,194102,2022,4,31787.0,9
1961,ladakh,,2022,4,16020.0,8
1962,ladakh,194107,2022,4,27242.0,8
1963,ladakh,194105,2022,4,11174.0,4
1964,ladakh,194106,2022,4,7042.0,4
1965,ladakh,194104,2022,1,46434.0,18
1966,ladakh,194101,2022,1,31218.0,11
1967,ladakh,194201,2022,1,34256.0,9
1968,ladakh,194109,2022,1,17030.0,8
1969,ladakh,194102,2022,1,17395.0,6
1970,ladakh,194103,2022,1,5397.0,5
1971,ladakh,194401,2022,1,8265.0,4
1972,ladakh,194107,2022,1,4919.0,3
1973,ladakh,194106,2022,1,9124.0,3
1974,ladakh,194703,2022,1,10974.0,3
1975,ladakh,194101,2022,3,98573.0,41
1976,ladakh,194104,2022,3,97547.0,26
1977,ladakh,194103,2022,3,41081.0,11
1978,ladakh,194201,2022,3,27639.0,11
1979,ladakh,194404,2022,3,17456.0,10
1980,ladakh,194401,2022,3,28628.0,9
1981,ladakh,194107,2022,3,16060.0,7
1982,ladakh,194703,2022,3,7985.0,5
1983,ladakh,194105,2022,3,14392.0,5
1984,ladakh,194109,2022,3,14530.0,4
1985,ladakh,194104,2022,2,62451.0,30
1986,ladakh,194101,2022,2,89253.0,23
1987,ladakh,194105,2022,2,15599.0,19
1988,ladakh,194103,2022,2,26625.0,10
1989,ladakh,194401,2022,2,18736.0,10
1990,ladakh,194201,2022,2,8041.0,7
1991,ladakh,194102,2022,2,9831.0,4
1992,ladakh,194404,2022,2,12247.0,3
1993,ladakh,194703,2022,2,1313.0,2
1994,ladakh,194301,2022,2,13710.0,2
1995,ladakh,194104,2020,4,9897.0,9
1996,ladakh,194101,2020,4,14751.0,7
1997,ladakh,194201,2020,4,4988.0,4
1998,ladakh,194107,2020,4,2037.0,2
1999,ladakh,194401,2020,4,1300.0,2
2000,ladakh,194703,2020,4,543.0,1
2001,ladakh,194102,2020,4,32.0,1
2002,ladakh,,2020,4,658.0,1
2003,ladakh,194703,2020,3,3860.0,8
2004,ladakh,194101,2020,3,712.0,7
2005,ladakh,194104,2020,3,2254.0,7
2006,ladakh,194103,2020,3,531.0,4
2007,ladakh,194107,2020,3,945.0,2
2008,ladakh,194109,2020,3,664.0,1
2009,ladakh,194105,2020,3,281.0,1
2010,ladakh,194201,2020,3,184.0,1
2011,ladakh,194102,2020,3,548.0,1
2012,ladakh,,2020,3,281.0,1
